id,created_at,door_1,inside_1,door_2,inside_2,door_3,inside_3,door_4,inside_4,door_5,inside_5,door_6,inside_6,door_7,inside_7,door_8,inside_8,door_9,inside_9,door_10,inside_10,door_11,inside_11,door_12,inside_12,door_13,inside_13,door_14,inside_14,door_15,inside_15,behavior,description
305,2024-05-13 06:32:27+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,Out,2306 - 5m OUT - 3
306,2024-05-13 06:32:28+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,Out,2306 - 5m OUT - 3
307,2024-05-13 06:32:29+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Out,2306 - 5m OUT - 3
308,2024-05-13 06:32:30+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Out,2306 - 5m OUT - 3
309,2024-05-13 06:32:31+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Out,2306 - 5m OUT - 3
310,2024-05-13 06:32:32+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Out,2306 - 5m OUT - 3
311,2024-05-13 06:32:33+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,Out,2306 - 5m OUT - 3
312,2024-05-13 06:32:34+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,Far,Far,Out,2306 - 5m OUT - 3
313,2024-05-13 06:32:15+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,Far,Far,Out,2306 - 5m OUT - 3
314,2024-05-13 06:32:16+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,Far,Far,,,Out,2306 - 5m OUT - 3
315,2024-05-13 06:32:17+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,Far,Far,,,,,Out,2306 - 5m OUT - 3
316,2024-05-13 06:32:18+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,Out,2306 - 5m OUT - 3
317,2024-05-13 06:32:19+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,Out,2306 - 5m OUT - 3
318,2024-05-13 06:32:20+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,Out,2306 - 5m OUT - 3
319,2024-05-13 06:32:39+00,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 3
320,2024-05-13 06:32:40+00,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 3
321,2024-05-13 06:32:41+00,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 3
322,2024-05-13 06:32:42+00,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 3
323,2024-05-13 06:32:43+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 3
324,2024-05-13 06:32:44+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 3
325,2024-05-13 06:32:45+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 3
326,2024-05-13 06:32:46+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,In,2306 - 5m IN - 3
327,2024-05-13 06:32:47+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,,,,,,,,,,,,,In,2306 - 5m IN - 3
328,2024-05-13 06:32:48+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,,,,,,,,,,,In,2306 - 5m IN - 3
329,2024-05-13 06:32:49+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,,,,,,,,,In,2306 - 5m IN - 3
330,2024-05-13 06:32:50+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,,,,,,,In,2306 - 5m IN - 3
331,2024-05-13 06:32:51+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,,,,,In,2306 - 5m IN - 3
332,2024-05-13 06:32:52+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,,,In,2306 - 5m IN - 3
333,2024-05-13 06:32:53+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 5m IN - 3
334,2024-05-13 06:32:54+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 5m IN - 3
335,2024-05-13 06:32:55+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 5m IN - 3
336,2024-05-13 06:32:56+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 5m IN - 3
337,2024-05-13 06:32:57+00,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 5m IN - 3
338,2024-05-13 06:32:58+00,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 5m IN - 3
339,2024-05-13 06:32:39+00,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2306 - 5m IN - 3
340,2024-05-13 06:32:40+00,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,In,2306 - 5m IN - 3
341,2024-05-13 06:32:41+00,Far,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,In,2306 - 5m IN - 3
342,2024-05-13 06:32:42+00,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,In,2306 - 5m IN - 3
343,2024-05-13 06:32:43+00,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,In,2306 - 5m IN - 3
344,2024-05-13 06:32:44+00,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,In,2306 - 5m IN - 3
345,2024-05-13 06:33:50+00,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 4
346,2024-05-13 06:33:51+00,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 4
347,2024-05-13 06:33:52+00,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 4
348,2024-05-13 06:33:53+00,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 4
349,2024-05-13 06:33:54+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 4
350,2024-05-13 06:33:55+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 4
351,2024-05-13 06:33:56+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 4
352,2024-05-13 06:33:57+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 4
353,2024-05-13 06:33:58+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,,,,,,,,,,,,,Out,2306 - 5m OUT - 4
354,2024-05-13 06:33:59+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,,,,,,,,,,,Out,2306 - 5m OUT - 4
355,2024-05-13 06:34:00+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,,,,,,,,,Out,2306 - 5m OUT - 4
356,2024-05-13 06:34:01+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,,,,,,,Out,2306 - 5m OUT - 4
357,2024-05-13 06:34:02+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,,,,,Out,2306 - 5m OUT - 4
358,2024-05-13 06:34:03+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,,,Out,2306 - 5m OUT - 4
359,2024-05-13 06:34:04+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Out,2306 - 5m OUT - 4
360,2024-05-13 06:34:05+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Out,2306 - 5m OUT - 4
361,2024-05-13 06:34:06+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Out,2306 - 5m OUT - 4
362,2024-05-13 06:34:07+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Out,2306 - 5m OUT - 4
363,2024-05-13 06:33:50+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Out,2306 - 5m OUT - 4
364,2024-05-13 06:33:51+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,Out,2306 - 5m OUT - 4
365,2024-05-13 06:33:52+00,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,Out,2306 - 5m OUT - 4
366,2024-05-13 06:33:53+00,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,Out,2306 - 5m OUT - 4
367,2024-05-13 06:33:54+00,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,Out,2306 - 5m OUT - 4
368,2024-05-13 06:33:55+00,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,Out,2306 - 5m OUT - 4
369,2024-05-13 06:34:10+00,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 4
370,2024-05-13 06:34:11+00,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 4
371,2024-05-13 06:34:12+00,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 4
372,2024-05-13 06:34:13+00,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 4
373,2024-05-13 06:34:14+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 4
374,2024-05-13 06:34:15+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 4
375,2024-05-13 06:34:16+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 4
376,2024-05-13 06:34:17+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,In,2306 - 5m IN - 4
377,2024-05-13 06:34:18+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,,,,,,,,,,,,,In,2306 - 5m IN - 4
378,2024-05-13 06:34:19+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,,,,,,,,,,,In,2306 - 5m IN - 4
379,2024-05-13 06:34:20+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,,,,,,,,,In,2306 - 5m IN - 4
380,2024-05-13 06:34:21+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,,,,,,,In,2306 - 5m IN - 4
381,2024-05-13 06:34:22+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,,,,,In,2306 - 5m IN - 4
382,2024-05-13 06:34:23+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,,,In,2306 - 5m IN - 4
383,2024-05-13 06:34:24+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,In,2306 - 5m IN - 4
384,2024-05-13 06:34:25+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,In,2306 - 5m IN - 4
385,2024-05-13 06:34:26+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,In,2306 - 5m IN - 4
386,2024-05-13 06:34:27+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,In,2306 - 5m IN - 4
387,2024-05-13 06:34:28+00,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Far,Near,In,2306 - 5m IN - 4
388,2024-05-13 06:34:29+00,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,In,2306 - 5m IN - 4
389,2024-05-13 06:34:30+00,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,In,2306 - 5m IN - 4
390,2024-05-13 06:34:31+00,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,In,2306 - 5m IN - 4
391,2024-05-13 06:34:32+00,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,In,2306 - 5m IN - 4
392,2024-05-13 06:34:10+00,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,In,2306 - 5m IN - 4
393,2024-05-13 06:34:11+00,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,,,In,2306 - 5m IN - 4
394,2024-05-13 06:34:12+00,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,,,,,In,2306 - 5m IN - 4
395,2024-05-13 06:34:13+00,Near,Far,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,,,,,,,In,2306 - 5m IN - 4
396,2024-05-13 06:34:14+00,Near,Far,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,,,,,,,,,In,2306 - 5m IN - 4
397,2024-05-13 06:34:15+00,Near,Far,Near,Far,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,,,,,,,,,,,In,2306 - 5m IN - 4
398,2024-05-13 06:34:36+00,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 5
399,2024-05-13 06:34:37+00,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 5
400,2024-05-13 06:34:38+00,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 5
401,2024-05-13 06:34:39+00,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 5
402,2024-05-13 06:34:40+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 5
403,2024-05-13 06:34:41+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 5
404,2024-05-13 06:34:42+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 5
405,2024-05-13 06:34:43+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,Out,2306 - 5m OUT - 5
406,2024-05-13 06:34:44+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,Out,2306 - 5m OUT - 5
407,2024-05-13 06:34:45+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,Out,2306 - 5m OUT - 5
408,2024-05-13 06:34:46+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,Out,2306 - 5m OUT - 5
409,2024-05-13 06:34:47+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,Out,2306 - 5m OUT - 5
410,2024-05-13 06:34:48+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,Out,2306 - 5m OUT - 5
411,2024-05-13 06:34:49+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,Out,2306 - 5m OUT - 5
412,2024-05-13 06:34:50+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Out,2306 - 5m OUT - 5
413,2024-05-13 06:34:51+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Out,2306 - 5m OUT - 5
414,2024-05-13 06:34:52+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Out,2306 - 5m OUT - 5
415,2024-05-13 06:34:53+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Out,2306 - 5m OUT - 5
416,2024-05-13 06:34:54+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Out,2306 - 5m OUT - 5
417,2024-05-13 06:34:55+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Out,2306 - 5m OUT - 5
418,2024-05-13 06:34:56+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Out,2306 - 5m OUT - 5
419,2024-05-13 06:34:57+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Out,2306 - 5m OUT - 5
420,2024-05-13 06:34:36+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Out,2306 - 5m OUT - 5
421,2024-05-13 06:34:37+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,Out,2306 - 5m OUT - 5
422,2024-05-13 06:34:38+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,Out,2306 - 5m OUT - 5
423,2024-05-13 06:34:39+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,Out,2306 - 5m OUT - 5
424,2024-05-13 06:34:40+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,Out,2306 - 5m OUT - 5
425,2024-05-13 06:34:41+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,Out,2306 - 5m OUT - 5
426,2024-05-13 06:35:00+00,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 5
427,2024-05-13 06:35:01+00,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 5
428,2024-05-13 06:35:02+00,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 5
429,2024-05-13 06:35:03+00,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 5
430,2024-05-13 06:35:04+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 5
431,2024-05-13 06:35:05+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 5
432,2024-05-13 06:35:06+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,In,2306 - 5m IN - 5
433,2024-05-13 06:35:07+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,In,2306 - 5m IN - 5
434,2024-05-13 06:35:08+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,,,,,,,,,,,,,In,2306 - 5m IN - 5
435,2024-05-13 06:35:09+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,,,,,,,,,,,In,2306 - 5m IN - 5
436,2024-05-13 06:35:10+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,,,,,,,,,In,2306 - 5m IN - 5
